latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.599998,77.20001,217.0,0,GMT,GMT

time,pm10 (μg/m³),pm2_5 (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),carbon_monoxide (μg/m³)
2023-05-26T09:00,111.8,64.5,17.3,44.7,222.0,444.0
2023-05-26T10:00,108.7,63.3,16.9,45.1,231.0,407.0
2023-05-26T11:00,107.6,63.3,17.5,46.7,238.0,369.0
2023-05-26T12:00,105.5,65.2,33.0,54.2,238.0,513.0
2023-05-26T13:00,107.8,67.3,67.3,62.8,188.0,1059.0
2023-05-26T14:00,135.5,87.8,115.8,74.9,118.0,1834.0
2023-05-26T15:00,164.4,108.0,163.3,85.7,42.0,2624.0
2023-05-26T16:00,183.5,122.0,169.0,84.5,21.0,2791.0
2023-05-26T17:00,188.1,125.7,160.1,78.6,16.0,2751.0
2023-05-26T18:00,168.1,112.9,142.7,70.7,16.0,2566.0
2023-05-26T19:00,150.9,101.3,130.0,67.8,15.0,2375.0
2023-05-26T20:00,143.9,96.6,114.5,65.5,18.0,2107.0
2023-05-26T21:00,138.8,92.7,95.5,60.6,26.0,1712.0
2023-05-26T22:00,119.7,78.5,83.9,52.6,37.0,1371.0
2023-05-26T23:00,96.2,62.6,73.7,42.5,50.0,999.0
2023-05-27T00:00,95.2,63.1,30.7,28.8,91.0,573.0
2023-05-27T01:00,91.7,60.1,43.2,31.8,83.0,615.0
2023-05-27T02:00,92.0,58.6,60.8,36.0,71.0,675.0
2023-05-27T03:00,82.2,49.2,76.8,40.6,61.0,733.0
2023-05-27T04:00,73.8,44.6,76.5,41.8,61.0,744.0
2023-05-27T05:00,73.6,46.1,69.8,42.0,65.0,737.0
2023-05-27T06:00,73.8,44.8,58.2,42.6,82.0,700.0
2023-05-27T07:00,82.9,48.4,47.7,44.2,112.0,636.0
2023-05-27T08:00,95.5,54.6,35.3,46.3,152.0,551.0
2023-05-27T09:00,105.0,59.8,24.5,49.0,194.0,467.0
2023-05-27T10:00,109.4,62.6,22.1,49.9,210.0,395.0
2023-05-27T11:00,111.3,64.0,23.5,50.6,218.0,333.0
2023-05-27T12:00,98.3,56.8,31.6,43.5,215.0,477.0
2023-05-27T13:00,97.1,59.1,58.0,45.9,176.0,757.0
2023-05-27T14:00,110.1,71.7,95.6,49.3,121.0,1155.0
2023-05-27T15:00,117.8,78.5,136.5,53.9,59.0,1586.0
2023-05-27T16:00,125.7,84.8,149.8,56.7,38.0,1725.0
2023-05-27T17:00,132.2,89.4,154.9,59.3,27.0,1777.0
2023-05-27T18:00,129.5,87.8,156.6,62.8,18.0,1785.0
2023-05-27T19:00,126.2,85.4,155.8,65.0,10.0,1741.0
2023-05-27T20:00,125.3,84.8,152.1,67.1,5.0,1655.0
2023-05-27T21:00,125.3,84.8,145.2,71.2,0.0,1593.0
2023-05-27T22:00,129.0,87.1,139.7,77.5,0.0,1675.0
2023-05-27T23:00,138.3,93.1,133.3,85.3,0.0,1813.0
2023-05-28T00:00,162.5,111.1,128.4,79.3,3.0,1813.0
2023-05-28T01:00,170.4,116.6,111.3,79.1,36.0,1553.0
2023-05-28T02:00,130.4,88.2,87.0,78.6,83.0,1182.0
2023-05-28T03:00,84.3,55.2,57.6,75.4,138.0,766.0
2023-05-28T04:00,73.1,46.9,42.7,69.0,162.0,608.0
2023-05-28T05:00,74.3,47.6,30.8,60.4,179.0,520.0
2023-05-28T06:00,81.3,51.8,19.6,51.0,199.0,449.0
2023-05-28T07:00,89.6,56.9,14.9,47.4,218.0,417.0
2023-05-28T08:00,96.4,61.5,13.3,45.6,236.0,413.0
2023-05-28T09:00,98.3,62.6,14.9,44.9,253.0,426.0
2023-05-28T10:00,99.4,63.6,16.0,44.1,261.0,348.0
2023-05-28T11:00,101.3,65.0,18.7,43.9,265.0,252.0
2023-05-28T12:00,83.8,44.9,59.7,30.8,105.0,499.0
2023-05-28T13:00,83.4,41.7,61.3,28.6,87.0,544.0
2023-05-28T14:00,83.1,42.4,63.7,25.6,62.0,613.0
2023-05-28T15:00,84.3,44.5,68.6,26.5,32.0,827.0
2023-05-28T16:00,93.6,51.0,75.4,35.9,18.0,1192.0
2023-05-28T17:00,116.9,67.1,83.9,49.8,8.0,1664.0
2023-05-28T18:00,133.2,77.8,90.4,61.7,0.0,2083.0
2023-05-28T19:00,139.2,83.8,87.9,58.3,0.0,2042.0
2023-05-28T20:00,121.1,73.8,81.4,49.0,0.0,1821.0
2023-05-28T21:00,112.0,68.7,73.2,40.0,2.0,1562.0
2023-05-28T22:00,112.0,68.7,69.0,41.6,1.0,1529.0
2023-05-28T23:00,117.3,71.7,65.4,46.6,0.0,1547.0
2023-05-29T00:00,131.3,80.3,78.3,48.3,4.0,1530.0
2023-05-29T01:00,122.5,74.3,77.2,51.3,13.0,1366.0
2023-05-29T02:00,114.3,66.1,75.6,55.6,26.0,1132.0
2023-05-29T03:00,116.4,65.4,69.1,63.7,57.0,862.0
2023-05-29T04:00,125.3,71.2,58.1,74.2,98.0,749.0
2023-05-29T05:00,139.2,82.2,43.6,87.0,151.0,676.0
2023-05-29T06:00,152.3,91.3,27.5,95.7,212.0,605.0
2023-05-29T07:00,151.3,92.4,20.8,88.9,245.0,564.0
2023-05-29T08:00,149.9,92.0,16.8,75.1,271.0,540.0
2023-05-29T09:00,149.0,92.0,14.9,59.4,291.0,518.0
2023-05-29T10:00,144.8,89.6,15.0,55.1,293.0,477.0
2023-05-29T11:00,138.3,85.0,17.0,53.7,284.0,435.0
2023-05-29T12:00,83.8,49.8,23.5,31.1,206.0,377.0
2023-05-29T13:00,85.2,51.7,51.3,36.4,160.0,721.0
2023-05-29T14:00,95.0,60.1,90.6,43.8,94.0,1205.0
2023-05-29T15:00,104.3,66.4,123.8,48.9,33.0,1602.0
2023-05-29T16:00,98.7,63.1,115.7,44.4,35.0,1468.0
2023-05-29T17:00,101.5,65.0,91.1,35.7,61.0,1119.0
2023-05-29T18:00,105.0,67.1,61.7,26.9,91.0,719.0
2023-05-29T19:00,102.9,68.7,52.5,26.2,96.0,617.0
2023-05-29T20:00,103.8,70.1,47.6,28.2,94.0,588.0
2023-05-29T21:00,110.1,74.3,44.5,32.1,89.0,595.0
2023-05-29T22:00,118.7,80.3,44.0,34.9,81.0,622.0
2023-05-29T23:00,122.5,82.9,45.6,38.4,71.0,676.0
2023-05-30T00:00,105.0,70.8,45.3,33.1,73.0,677.0
2023-05-30T01:00,111.8,75.4,49.3,39.8,82.0,709.0
2023-05-30T02:00,114.1,76.1,54.9,49.2,95.0,752.0
2023-05-30T03:00,103.4,67.1,56.8,58.3,115.0,763.0
2023-05-30T04:00,93.6,58.9,49.1,59.0,133.0,693.0
2023-05-30T05:00,89.6,55.1,36.6,56.8,153.0,582.0
2023-05-30T06:00,90.3,55.1,22.6,52.7,179.0,461.0
2023-05-30T07:00,95.5,58.4,17.5,49.8,199.0,425.0
2023-05-30T08:00,99.7,61.5,14.7,46.3,219.0,414.0
2023-05-30T09:00,100.6,61.9,14.4,42.3,235.0,412.0
2023-05-30T10:00,100.4,61.5,16.7,40.1,235.0,380.0
2023-05-30T11:00,99.0,60.3,21.1,38.4,227.0,345.0
2023-05-30T12:00,78.5,42.5,31.6,31.4,157.0,370.0
2023-05-30T13:00,83.1,45.6,40.9,32.9,132.0,504.0
2023-05-30T14:00,79.4,42.3,54.2,35.1,96.0,696.0
2023-05-30T15:00,84.8,47.6,70.4,38.6,54.0,938.0
2023-05-30T16:00,95.2,53.7,80.5,42.7,34.0,1110.0
2023-05-30T17:00,107.1,61.7,89.5,47.4,20.0,1276.0
2023-05-30T18:00,95.7,57.3,92.3,49.4,12.0,1337.0
2023-05-30T19:00,73.8,42.4,80.8,43.8,19.0,1140.0
2023-05-30T20:00,60.8,34.6,61.6,34.5,35.0,809.0
2023-05-30T21:00,67.3,39.5,42.1,25.9,50.0,485.0
2023-05-30T22:00,82.0,48.7,40.6,26.5,46.0,484.0
2023-05-30T23:00,91.0,55.1,44.8,30.5,37.0,592.0
2023-05-31T00:00,76.4,47.6,40.0,27.0,51.0,498.0
2023-05-31T01:00,76.1,46.8,38.4,29.8,57.0,492.0
2023-05-31T02:00,73.3,45.2,36.2,33.8,65.0,482.0
2023-05-31T03:00,69.4,41.2,32.0,36.9,80.0,460.0
2023-05-31T04:00,67.1,38.8,27.4,35.6,98.0,431.0
2023-05-31T05:00,69.4,40.2,21.8,32.5,119.0,394.0
2023-05-31T06:00,70.8,41.0,16.0,28.1,142.0,352.0
2023-05-31T07:00,71.9,41.1,13.6,25.5,152.0,330.0
2023-05-31T08:00,74.3,41.2,12.3,22.9,157.0,313.0
2023-05-31T09:00,73.3,39.7,13.0,19.9,157.0,301.0
2023-05-31T10:00,69.6,36.8,15.5,17.8,150.0,289.0
2023-05-31T11:00,64.7,33.8,19.6,16.0,138.0,280.0
2023-05-31T12:00,56.1,29.8,32.3,19.1,114.0,350.0
2023-05-31T13:00,61.0,32.1,41.1,20.6,101.0,455.0
2023-05-31T14:00,65.2,36.7,53.6,22.7,82.0,604.0
2023-05-31T15:00,70.5,41.1,65.5,25.0,62.0,740.0
2023-05-31T16:00,75.4,45.2,65.7,25.0,57.0,719.0
2023-05-31T17:00,69.6,40.9,61.8,24.3,57.0,641.0
2023-05-31T18:00,67.3,40.7,57.3,26.7,56.0,588.0
2023-05-31T19:00,72.4,45.2,57.2,34.2,51.0,652.0
2023-05-31T20:00,82.7,52.3,58.0,44.7,45.0,764.0
2023-05-31T21:00,99.2,63.1,59.7,55.7,37.0,905.0
2023-05-31T22:00,114.3,73.6,61.7,58.5,31.0,996.0
2023-05-31T23:00,118.5,76.6,64.2,58.7,25.0,1082.0
2023-06-01T00:00,80.1,53.0,38.6,33.8,48.0,578.0
2023-06-01T01:00,88.0,58.1,42.8,38.9,57.0,619.0
2023-06-01T02:00,83.1,54.4,48.7,46.2,70.0,677.0
2023-06-01T03:00,75.9,49.5,51.5,52.8,90.0,707.0
2023-06-01T04:00,69.2,44.7,45.5,53.0,109.0,654.0
2023-06-01T05:00,65.7,42.0,35.2,50.7,130.0,561.0
2023-06-01T06:00,67.5,43.1,23.2,45.8,155.0,453.0
2023-06-01T07:00,71.7,45.4,17.7,40.4,172.0,412.0
2023-06-01T08:00,75.7,46.6,13.5,33.5,188.0,386.0
2023-06-01T09:00,77.5,46.0,12.6,26.3,196.0,370.0
2023-06-01T10:00,75.2,43.3,16.5,23.2,185.0,321.0
2023-06-01T11:00,73.1,40.6,23.5,21.4,165.0,270.0
2023-06-01T12:00,53.1,28.9,30.0,21.3,136.0,363.0
2023-06-01T13:00,53.0,29.3,41.0,24.4,115.0,533.0
2023-06-01T14:00,59.0,34.3,56.4,28.7,86.0,772.0
2023-06-01T15:00,65.2,38.5,68.6,32.4,58.0,953.0
2023-06-01T16:00,65.7,38.9,62.8,31.4,59.0,844.0
2023-06-01T17:00,68.2,36.7,49.7,28.6,71.0,613.0
2023-06-01T18:00,62.6,33.5,36.9,26.1,80.0,385.0
2023-06-01T19:00,65.0,36.6,38.6,27.2,72.0,393.0
2023-06-01T20:00,70.8,40.9,45.0,29.5,58.0,478.0
2023-06-01T21:00,78.5,46.7,50.4,31.2,44.0,571.0
2023-06-01T22:00,76.8,47.8,47.3,29.5,42.0,569.0
2023-06-01T23:00,72.2,45.2,41.0,26.4,43.0,543.0
2023-06-02T00:00,82.0,50.6,42.3,28.4,37.0,615.0
2023-06-02T01:00,77.3,47.1,41.3,30.6,46.0,597.0
2023-06-02T02:00,70.5,42.4,39.8,33.7,58.0,572.0
2023-06-02T03:00,68.5,40.9,36.2,36.7,79.0,528.0
2023-06-02T04:00,68.7,41.0,31.2,37.5,99.0,486.0
2023-06-02T05:00,68.9,41.1,24.9,37.5,123.0,437.0
2023-06-02T06:00,69.6,41.1,17.8,35.4,148.0,378.0
2023-06-02T07:00,68.7,39.3,14.4,31.1,158.0,341.0
2023-06-02T08:00,67.3,37.6,11.9,25.1,163.0,308.0
2023-06-02T09:00,65.4,36.0,11.1,18.7,163.0,279.0
2023-06-02T10:00,62.2,33.9,12.2,16.4,160.0,256.0
2023-06-02T11:00,59.5,32.0,14.8,15.2,153.0,239.0
2023-06-02T12:00,56.3,32.0,24.3,19.9,140.0,305.0
2023-06-02T13:00,57.0,32.8,39.6,23.5,116.0,532.0
2023-06-02T14:00,63.8,39.8,61.4,28.7,82.0,856.0
2023-06-02T15:00,76.4,48.9,83.8,35.2,45.0,1224.0
2023-06-02T16:00,82.7,53.6,88.5,38.9,33.0,1380.0
2023-06-02T17:00,87.1,56.6,87.5,42.2,29.0,1482.0
2023-06-02T18:00,92.9,60.3,84.3,45.8,25.0,1541.0
2023-06-02T19:00,98.5,64.0,82.7,48.1,21.0,1517.0
2023-06-02T20:00,102.7,66.8,80.3,49.9,17.0,1441.0
2023-06-02T21:00,102.0,66.4,77.5,50.8,14.0,1323.0
2023-06-02T22:00,96.9,63.3,76.7,48.9,11.0,1245.0
2023-06-02T23:00,92.9,60.8,76.3,45.5,7.0,1161.0
2023-06-03T00:00,88.9,58.7,76.4,39.3,12.0,1004.0
2023-06-03T01:00,85.4,56.5,71.1,43.8,29.0,912.0
2023-06-03T02:00,81.0,53.0,63.5,50.2,54.0,781.0
2023-06-03T03:00,65.0,40.3,51.3,53.5,89.0,614.0
2023-06-03T04:00,56.3,33.6,39.6,47.5,115.0,513.0
2023-06-03T05:00,55.5,34.1,26.2,37.1,141.0,420.0
2023-06-03T06:00,58.0,36.4,12.7,25.5,170.0,330.0
2023-06-03T07:00,59.8,38.0,8.9,21.9,183.0,300.0
2023-06-03T08:00,60.5,38.4,8.5,20.5,192.0,295.0
2023-06-03T09:00,59.6,37.6,10.7,19.9,195.0,299.0
2023-06-03T10:00,58.7,36.7,12.5,19.5,193.0,274.0
2023-06-03T11:00,57.7,35.6,15.5,19.7,186.0,247.0
2023-06-03T12:00,46.3,27.9,25.1,19.7,155.0,325.0
2023-06-03T13:00,51.9,32.8,42.0,25.1,126.0,702.0
2023-06-03T14:00,68.9,45.4,66.0,32.8,85.0,1236.0
2023-06-03T15:00,82.4,54.8,91.1,40.7,41.0,1751.0
2023-06-03T16:00,87.1,57.9,97.8,42.3,27.0,1795.0
2023-06-03T17:00,87.5,57.9,98.6,41.9,22.0,1671.0
2023-06-03T18:00,88.0,58.0,95.7,41.1,19.0,1461.0
2023-06-03T19:00,87.3,57.3,91.3,41.6,18.0,1329.0
2023-06-03T20:00,88.9,58.3,84.4,42.3,19.0,1178.0
2023-06-03T21:00,91.3,59.6,75.3,42.2,22.0,1004.0
2023-06-03T22:00,90.6,59.0,69.0,40.1,22.0,912.0
2023-06-03T23:00,88.5,57.7,62.8,37.1,23.0,841.0
2023-06-04T00:00,101.7,67.8,88.2,38.0,10.0,1071.0
2023-06-04T01:00,100.4,66.1,87.9,41.2,22.0,1035.0
2023-06-04T02:00,101.3,66.4,87.1,45.6,38.0,982.0
2023-06-04T03:00,92.4,58.8,78.9,47.7,67.0,868.0
2023-06-04T04:00,73.3,44.6,61.5,43.3,97.0,719.0
2023-06-04T05:00,62.2,37.7,38.0,35.7,132.0,534.0
2023-06-04T06:00,59.6,35.5,13.6,26.6,167.0,341.0
2023-06-04T07:00,61.2,35.2,7.5,22.5,177.0,286.0
2023-06-04T08:00,62.9,35.2,7.4,19.4,179.0,277.0
2023-06-04T09:00,64.0,35.3,10.2,16.8,175.0,282.0
2023-06-04T10:00,64.3,35.0,11.9,15.9,171.0,262.0
2023-06-04T11:00,64.0,34.6,14.9,16.0,163.0,244.0
2023-06-04T12:00,51.6,26.4,28.5,18.5,110.0,326.0
2023-06-04T13:00,55.4,29.0,37.5,22.3,97.0,442.0
2023-06-04T14:00,62.9,36.0,50.4,27.6,79.0,608.0
2023-06-04T15:00,68.2,40.0,63.6,33.3,58.0,804.0
2023-06-04T16:00,74.5,44.9,66.8,35.1,48.0,910.0
2023-06-04T17:00,79.2,48.5,66.7,35.7,41.0,996.0
2023-06-04T18:00,80.1,49.5,64.0,35.0,36.0,1033.0
2023-06-04T19:00,79.6,49.8,60.3,32.9,36.0,959.0
2023-06-04T20:00,78.2,49.4,54.9,29.8,38.0,825.0
2023-06-04T21:00,76.1,48.4,47.9,26.3,42.0,668.0
2023-06-04T22:00,75.7,48.4,43.2,24.9,44.0,610.0
2023-06-04T23:00,77.3,49.6,38.7,24.1,45.0,575.0
2023-06-05T00:00,80.1,52.0,42.5,23.1,41.0,646.0
2023-06-05T01:00,82.2,53.9,41.6,25.9,51.0,633.0
2023-06-05T02:00,83.1,53.1,40.2,29.9,65.0,614.0
2023-06-05T03:00,84.3,53.8,36.1,33.3,90.0,572.0
2023-06-05T04:00,83.8,53.3,29.4,32.6,118.0,518.0
2023-06-05T05:00,81.5,51.3,20.8,30.3,150.0,451.0
2023-06-05T06:00,74.5,46.3,12.0,26.8,183.0,376.0
2023-06-05T07:00,66.6,40.7,9.6,24.2,191.0,344.0
2023-06-05T08:00,64.7,38.5,9.4,21.3,191.0,324.0
2023-06-05T09:00,64.3,37.6,11.2,18.5,185.0,310.0
2023-06-05T10:00,63.8,36.4,12.7,17.4,182.0,283.0
2023-06-05T11:00,62.2,34.7,15.1,17.0,177.0,258.0
2023-06-05T12:00,56.8,30.4,24.0,17.4,152.0,342.0
2023-06-05T13:00,58.0,32.5,41.3,24.2,126.0,705.0
2023-06-05T14:00,69.2,41.9,65.9,34.2,89.0,1229.0
2023-06-05T15:00,99.0,61.9,92.6,52.2,47.0,2026.0
2023-06-05T16:00,129.5,82.9,102.0,72.0,30.0,2754.0
2023-06-05T17:00,156.9,101.5,106.3,95.7,20.0,3566.0
2023-06-05T18:00,167.2,108.7,105.7,120.2,12.0,4305.0
2023-06-05T19:00,165.3,107.6,99.3,128.8,11.0,4375.0
2023-06-05T20:00,167.6,108.0,88.5,132.1,13.0,4175.0
2023-06-05T21:00,171.4,109.7,74.8,128.7,17.0,3788.0
2023-06-05T22:00,173.7,110.1,66.5,118.7,17.0,3503.0
2023-06-05T23:00,168.1,106.4,58.8,103.3,16.0,3159.0
2023-06-06T00:00,217.9,148.1,170.0,167.9,0.0,3804.0
2023-06-06T01:00,239.3,162.5,177.0,149.7,9.0,3405.0
2023-06-06T02:00,178.3,119.0,186.2,123.7,23.0,2833.0
2023-06-06T03:00,156.0,102.0,177.5,90.6,55.0,2065.0
2023-06-06T04:00,150.4,97.3,136.8,70.9,101.0,1532.0
2023-06-06T05:00,118.3,74.0,78.1,52.9,158.0,1000.0
2023-06-06T06:00,95.9,58.8,17.0,34.4,214.0,474.0
2023-06-06T07:00,86.1,52.6,3.4,26.4,223.0,317.0
2023-06-06T08:00,77.5,46.9,4.9,22.3,214.0,300.0
2023-06-06T09:00,70.8,42.0,11.3,19.2,197.0,318.0
2023-06-06T10:00,69.8,39.2,12.1,17.3,188.0,289.0
2023-06-06T11:00,70.3,37.8,14.1,16.6,178.0,272.0
2023-06-06T12:00,84.5,54.6,30.0,40.7,219.0,468.0
2023-06-06T13:00,77.8,50.3,50.3,41.3,176.0,781.0
2023-06-06T14:00,88.7,58.6,78.9,42.2,116.0,1223.0
2023-06-06T15:00,93.6,61.7,105.4,42.3,51.0,1646.0
2023-06-06T16:00,91.3,59.8,104.7,40.4,34.0,1674.0
2023-06-06T17:00,87.5,56.6,93.9,37.4,31.0,1558.0
2023-06-06T18:00,82.0,52.2,79.8,35.5,31.0,1369.0
2023-06-06T19:00,80.3,50.3,74.6,36.8,29.0,1237.0
2023-06-06T20:00,84.5,52.9,70.6,39.6,30.0,1086.0
2023-06-06T21:00,94.5,59.0,67.8,45.4,30.0,971.0
2023-06-06T22:00,106.9,67.5,68.8,53.1,26.0,1030.0
2023-06-06T23:00,119.0,76.1,71.9,62.6,22.0,1165.0
2023-06-07T00:00,104.1,69.4,61.7,57.6,33.0,1008.0
2023-06-07T01:00,110.8,74.7,64.3,57.6,45.0,976.0
2023-06-07T02:00,98.3,66.6,67.7,57.5,61.0,929.0
2023-06-07T03:00,89.2,60.8,65.4,54.5,88.0,826.0
2023-06-07T04:00,70.3,47.6,52.6,48.1,114.0,689.0
2023-06-07T05:00,58.8,38.9,33.9,39.3,143.0,519.0
2023-06-07T06:00,55.6,35.6,14.1,29.2,173.0,339.0
2023-06-07T07:00,56.3,35.4,8.8,24.5,183.0,284.0
2023-06-07T08:00,55.8,34.6,8.1,21.2,185.0,269.0
2023-06-07T09:00,54.6,33.3,9.8,18.3,183.0,267.0
2023-06-07T10:00,53.8,31.7,11.0,17.1,180.0,245.0
2023-06-07T11:00,53.2,30.4,13.4,16.8,174.0,226.0
2023-06-07T12:00,51.6,27.2,22.2,19.4,154.0,297.0
2023-06-07T13:00,51.5,29.0,35.5,22.4,130.0,458.0
2023-06-07T14:00,56.5,33.6,54.4,26.8,96.0,686.0
2023-06-07T15:00,60.3,36.3,73.2,31.8,59.0,900.0
2023-06-07T16:00,61.0,36.6,76.1,34.1,49.0,903.0
2023-06-07T17:00,61.2,36.6,73.6,35.7,47.0,829.0
2023-06-07T18:00,62.4,37.3,68.2,36.8,47.0,721.0
2023-06-07T19:00,64.3,38.4,64.2,36.3,47.0,666.0
2023-06-07T20:00,67.3,40.5,59.1,35.0,47.0,612.0
2023-06-07T21:00,70.1,42.5,53.2,33.7,48.0,564.0
2023-06-07T22:00,71.0,43.4,49.9,33.3,46.0,558.0
2023-06-07T23:00,71.9,44.6,47.1,33.3,43.0,571.0
2023-06-08T00:00,67.3,43.0,43.5,30.9,46.0,554.0
2023-06-08T01:00,68.7,44.6,48.2,34.6,52.0,609.0
2023-06-08T02:00,68.2,44.9,54.8,39.7,60.0,684.0
2023-06-08T03:00,63.3,42.3,57.1,44.0,79.0,722.0
2023-06-08T04:00,51.8,34.9,48.4,43.2,104.0,646.0
2023-06-08T05:00,49.9,33.1,34.2,40.3,135.0,516.0
2023-06-08T06:00,56.1,35.6,18.4,34.8,168.0,367.0
2023-06-08T07:00,60.3,37.4,12.9,29.2,178.0,313.0
2023-06-08T08:00,59.0,35.3,10.3,22.4,180.0,283.0
2023-06-08T09:00,55.4,31.4,9.5,15.3,177.0,262.0
2023-06-08T10:00,52.2,27.8,10.0,12.7,171.0,247.0
2023-06-08T11:00,49.2,24.9,12.1,11.5,162.0,242.0
2023-06-08T12:00,33.8,16.7,19.5,11.8,138.0,268.0
2023-06-08T13:00,36.8,18.2,31.3,14.6,120.0,377.0
2023-06-08T14:00,41.7,21.9,48.2,18.6,93.0,534.0
2023-06-08T15:00,47.1,25.8,66.5,24.7,63.0,740.0
2023-06-08T16:00,53.7,30.4,72.6,29.2,50.0,869.0
2023-06-08T17:00,61.0,35.6,75.0,34.1,42.0,992.0
2023-06-08T18:00,68.9,41.2,75.8,41.5,34.0,1134.0
2023-06-08T19:00,79.4,48.4,74.5,49.1,29.0,1222.0
2023-06-08T20:00,92.2,57.3,71.5,57.6,25.0,1296.0
2023-06-08T21:00,102.0,64.7,69.2,64.9,22.0,1362.0
2023-06-08T22:00,106.9,68.9,71.0,64.8,18.0,1391.0
2023-06-08T23:00,108.3,70.3,74.3,61.6,15.0,1400.0
2023-06-09T00:00,61.7,39.5,46.2,25.2,47.0,614.0
2023-06-09T01:00,68.0,44.1,50.3,26.5,55.0,656.0
2023-06-09T02:00,68.5,44.2,55.9,28.4,66.0,713.0
2023-06-09T03:00,62.2,39.6,56.6,29.1,88.0,725.0
2023-06-09T04:00,57.0,35.9,45.8,27.0,113.0,629.0
2023-06-09T05:00,56.5,34.3,29.1,23.5,142.0,479.0
2023-06-09T06:00,56.3,33.9,11.4,19.1,173.0,316.0
2023-06-09T07:00,54.8,33.1,7.1,16.8,182.0,273.0
2023-06-09T08:00,53.4,31.7,7.0,14.8,184.0,264.0
2023-06-09T09:00,52.2,30.0,9.0,12.9,181.0,267.0
2023-06-09T10:00,51.2,28.5,9.9,12.0,177.0,254.0
2023-06-09T11:00,51.3,27.4,11.7,11.5,169.0,244.0
2023-06-09T12:00,39.5,23.2,20.7,15.0,158.0,295.0
2023-06-09T13:00,41.0,23.6,33.4,17.9,135.0,431.0
2023-06-09T14:00,46.3,27.3,51.4,22.2,103.0,625.0
2023-06-09T15:00,52.7,31.7,70.4,27.9,66.0,861.0
2023-06-09T16:00,58.7,35.7,75.2,31.3,52.0,979.0
2023-06-09T17:00,64.7,40.2,75.6,34.6,45.0,1074.0
2023-06-09T18:00,71.2,44.8,75.1,40.3,38.0,1177.0
2023-06-09T19:00,79.4,50.5,75.6,46.9,33.0,1232.0
2023-06-09T20:00,93.6,60.1,75.8,54.7,30.0,1269.0
2023-06-09T21:00,108.7,70.3,77.4,63.2,26.0,1334.0
2023-06-09T22:00,124.8,81.5,82.2,67.7,21.0,1448.0
2023-06-09T23:00,136.0,89.2,88.6,71.0,16.0,1585.0
2023-06-10T00:00,54.7,31.0,26.5,16.6,49.0,421.0
2023-06-10T01:00,56.0,31.3,28.7,18.2,50.0,441.0
2023-06-10T02:00,58.3,31.4,31.7,20.5,51.0,469.0
2023-06-10T03:00,55.6,26.5,32.4,22.5,62.0,476.0
2023-06-10T04:00,55.3,25.1,27.5,22.5,85.0,432.0
2023-06-10T05:00,56.1,27.3,19.9,21.6,115.0,361.0
2023-06-10T06:00,56.8,29.7,11.6,19.7,147.0,282.0
2023-06-10T07:00,55.1,29.3,9.1,17.4,156.0,254.0
2023-06-10T08:00,53.7,28.1,8.3,14.5,157.0,240.0
2023-06-10T09:00,53.2,27.0,9.2,11.6,154.0,233.0
2023-06-10T10:00,53.0,26.3,10.5,10.6,150.0,222.0
2023-06-10T11:00,52.6,25.5,12.7,10.4,144.0,215.0
2023-06-10T12:00,44.5,21.4,20.6,11.9,121.0,264.0
2023-06-10T13:00,49.4,25.0,32.1,15.4,102.0,443.0
2023-06-10T14:00,55.3,30.9,48.4,20.5,76.0,698.0
2023-06-10T15:00,65.0,38.2,65.8,27.0,48.0,967.0
2023-06-10T16:00,71.5,42.6,70.8,29.9,40.0,1023.0
2023-06-10T17:00,75.7,45.5,71.9,32.2,39.0,1013.0
2023-06-10T18:00,78.5,47.5,71.9,38.7,38.0,1028.0
2023-06-10T19:00,85.2,52.0,71.3,49.3,37.0,1107.0
2023-06-10T20:00,102.0,62.9,69.8,63.0,37.0,1213.0
2023-06-10T21:00,122.0,76.4,69.6,77.6,33.0,1386.0
2023-06-10T22:00,140.6,88.9,73.4,84.0,23.0,1594.0
2023-06-10T23:00,151.8,97.3,79.0,87.9,9.0,1837.0
2023-06-11T00:00,74.5,48.2,32.0,34.9,74.0,524.0
2023-06-11T01:00,83.4,54.2,35.5,38.1,79.0,554.0
2023-06-11T02:00,78.5,49.6,40.3,42.4,86.0,595.0
2023-06-11T03:00,72.6,45.3,41.8,44.2,99.0,603.0
2023-06-11T04:00,70.3,42.5,34.7,39.0,115.0,535.0
2023-06-11T05:00,70.3,39.0,23.3,30.4,135.0,427.0
2023-06-11T06:00,71.7,36.2,11.1,20.3,153.0,306.0
2023-06-11T07:00,72.4,33.4,7.8,16.2,155.0,263.0
2023-06-11T08:00,70.3,30.9,7.2,13.4,151.0,241.0
2023-06-11T09:00,68.0,29.2,8.4,11.1,142.0,228.0
2023-06-11T10:00,66.4,28.0,9.8,10.2,137.0,213.0
2023-06-11T11:00,65.7,27.2,12.2,10.1,130.0,203.0
2023-06-11T12:00,54.8,23.7,18.9,12.7,122.0,255.0
2023-06-11T13:00,55.9,25.6,29.1,15.4,106.0,363.0
2023-06-11T14:00,58.0,28.8,43.6,19.3,84.0,517.0
2023-06-11T15:00,61.7,32.1,58.9,24.2,59.0,685.0
2023-06-11T16:00,64.7,34.6,63.1,27.2,51.0,743.0
